"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms7",,,,"User:","tivan"
"Cmdline:","dstat --time --cpu --mem --net --output report2_2.csv",,,,"Date:","05 Nov 2017 16:35:54 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"net/total",
05-11 16:39:12,1.0,2.0,95.0,0.0,2.0,0.0,116334592.0,17076224.0,160690176.0,1465765888.0,570180.0,37592.0
05-11 16:39:13,0.0,1.0,98.0,0.0,1.0,0.0,116334592.0,17076224.0,160690176.0,1465765888.0,257233.0,17012.0
05-11 16:39:14,0.0,0.0,100.0,0.0,0.0,0.0,116334592.0,17076224.0,160690176.0,1465765888.0,0.0,0.0
05-11 16:39:15,0.990,0.0,99.010,0.0,0.0,0.0,116334592.0,17076224.0,160690176.0,1465765888.0,0.0,0.0
05-11 16:39:16,0.990,2.970,79.208,13.861,2.970,0.0,116326400.0,17084416.0,160690176.0,1465765888.0,2015726.0,133530.0
05-11 16:39:17,2.0,3.0,92.0,0.0,3.0,0.0,116326400.0,17084416.0,160690176.0,1465765888.0,2594324.0,171763.0
05-11 16:39:18,2.020,2.020,93.939,0.0,2.020,0.0,116326400.0,17084416.0,160690176.0,1465765888.0,2615045.0,172790.0
05-11 16:39:19,1.010,3.030,92.929,0.0,3.030,0.0,116359168.0,17084416.0,160690176.0,1465733120.0,2584807.0,170052.0
05-11 16:39:20,2.0,4.0,90.0,0.0,4.0,0.0,116326400.0,17084416.0,160690176.0,1465765888.0,2679123.0,176638.0
05-11 16:39:21,1.980,2.970,86.139,5.941,2.970,0.0,116326400.0,17092608.0,160681984.0,1465765888.0,2744253.0,181300.0
05-11 16:39:22,2.0,3.0,92.0,0.0,3.0,0.0,116318208.0,17092608.0,160690176.0,1465765888.0,2665652.0,175380.0
05-11 16:39:23,1.980,3.960,91.089,0.0,2.970,0.0,116318208.0,17092608.0,160690176.0,1465765888.0,2706132.0,178784.0
05-11 16:39:24,1.020,2.041,93.878,0.0,3.061,0.0,116318208.0,17092608.0,160690176.0,1465765888.0,2675784.0,176416.0
05-11 16:39:25,1.961,3.922,91.176,0.0,2.941,0.0,116350976.0,17092608.0,160690176.0,1465733120.0,2643195.0,174270.0
05-11 16:39:26,2.020,3.030,91.919,0.0,3.030,0.0,116350976.0,17092608.0,160690176.0,1465733120.0,2664482.0,175676.0
05-11 16:39:27,2.0,3.0,88.0,3.0,4.0,0.0,116310016.0,17100800.0,160690176.0,1465765888.0,2588235.0,170644.0
05-11 16:39:28,1.010,2.020,93.939,0.0,3.030,0.0,116310016.0,17100800.0,160690176.0,1465765888.0,2651156.0,174418.0
05-11 16:39:29,2.020,3.030,92.929,0.0,2.020,0.0,116310016.0,17100800.0,160690176.0,1465765888.0,2648851.0,175010.0
05-11 16:39:30,1.980,2.970,92.079,0.0,2.970,0.0,116310016.0,17100800.0,160690176.0,1465765888.0,2666847.0,175824.0
05-11 16:39:31,1.980,3.960,91.089,0.0,2.970,0.0,116310016.0,17100800.0,160690176.0,1465765888.0,2666813.0,175824.0
05-11 16:39:32,1.010,3.030,93.939,0.0,2.020,0.0,116342784.0,17100800.0,160690176.0,1465733120.0,2682584.0,176860.0
05-11 16:39:33,2.0,3.0,86.0,6.0,3.0,0.0,116310016.0,17108992.0,160681984.0,1465765888.0,2621998.0,172864.0
05-11 16:39:34,2.0,2.0,93.0,0.0,3.0,0.0,116301824.0,17108992.0,160690176.0,1465765888.0,2591670.0,170940.0
05-11 16:39:35,2.0,4.0,91.0,0.0,3.0,0.0,117075968.0,17108992.0,160694272.0,1464987648.0,2672346.0,178230.0
05-11 16:39:36,2.0,3.0,92.0,0.0,3.0,0.0,117108736.0,17108992.0,160694272.0,1464954880.0,2615625.0,173400.0
05-11 16:39:37,2.0,3.0,92.0,0.0,3.0,0.0,117075968.0,17108992.0,160694272.0,1464987648.0,2650124.0,175324.0
05-11 16:39:38,2.0,3.0,92.0,0.0,3.0,0.0,117071872.0,17108992.0,160698368.0,1464987648.0,2665823.0,176304.0
05-11 16:39:39,1.980,2.970,81.188,10.891,2.970,0.0,117071872.0,17117184.0,160690176.0,1464987648.0,2695912.0,177496.0
05-11 16:39:40,2.0,3.0,92.0,0.0,3.0,0.0,116445184.0,17117184.0,160698368.0,1465606144.0,2656516.0,175747.0
05-11 16:39:41,1.010,3.030,93.939,0.0,2.020,0.0,116416512.0,17117184.0,160694272.0,1465638912.0,2542247.0,167906.0
05-11 16:39:42,1.980,2.970,92.079,0.0,2.970,0.0,116449280.0,17117184.0,160694272.0,1465606144.0,2542652.0,168729.0
05-11 16:39:43,1.980,3.960,91.089,0.0,2.970,0.0,116416512.0,17117184.0,160694272.0,1465638912.0,2644365.0,173974.0
05-11 16:39:44,2.020,3.030,91.919,0.0,3.030,0.0,116416512.0,17117184.0,160694272.0,1465638912.0,2745297.0,181004.0
05-11 16:39:45,1.010,3.030,83.838,9.091,3.030,0.0,116408320.0,17125376.0,160694272.0,1465638912.0,2638602.0,174344.0
05-11 16:39:46,2.0,3.0,92.0,0.0,3.0,0.0,116408320.0,17125376.0,160694272.0,1465638912.0,2581341.0,170200.0
05-11 16:39:47,2.0,3.0,92.0,0.0,3.0,0.0,116408320.0,17125376.0,160694272.0,1465638912.0,2605108.0,171384.0
05-11 16:39:48,2.0,3.0,92.0,0.0,3.0,0.0,116441088.0,17125376.0,160694272.0,1465606144.0,2602927.0,171606.0
05-11 16:39:49,2.0,2.0,94.0,0.0,2.0,0.0,116441088.0,17125376.0,160694272.0,1465606144.0,2559102.0,169090.0
05-11 16:39:50,1.010,3.030,93.939,0.0,2.020,0.0,116408320.0,17125376.0,160694272.0,1465638912.0,2694911.0,177674.0
05-11 16:39:51,2.0,3.0,85.0,7.0,3.0,0.0,116400128.0,17133568.0,160694272.0,1465638912.0,2620810.0,172790.0
05-11 16:39:52,1.961,3.922,90.196,0.0,3.922,0.0,116400128.0,17133568.0,160694272.0,1465638912.0,2588188.0,170274.0
05-11 16:39:53,2.020,3.030,91.919,0.0,3.030,0.0,116400128.0,17133568.0,160694272.0,1465638912.0,2615177.0,172790.0
05-11 16:39:54,1.0,3.0,93.0,0.0,3.0,0.0,116432896.0,17133568.0,160694272.0,1465606144.0,2619680.0,172420.0
05-11 16:39:55,2.0,3.0,91.0,0.0,4.0,0.0,116400128.0,17133568.0,160694272.0,1465638912.0,2599447.0,171680.0
05-11 16:39:56,1.980,2.970,92.079,0.0,2.970,0.0,116400128.0,17133568.0,160694272.0,1465638912.0,2683766.0,177126.0
05-11 16:39:57,2.0,3.0,90.0,3.0,2.0,0.0,116400128.0,17141760.0,160686080.0,1465638912.0,2583733.0,170348.0
05-11 16:39:58,2.0,3.0,92.0,0.0,3.0,0.0,116391936.0,17141760.0,160694272.0,1465638912.0,2649851.0,174344.0
05-11 16:39:59,1.010,3.030,92.929,0.0,3.030,0.0,116391936.0,17141760.0,160694272.0,1465638912.0,2693644.0,177970.0
05-11 16:40:00,2.0,3.0,92.0,0.0,3.0,0.0,116424704.0,17141760.0,160694272.0,1465606144.0,2661228.0,175454.0
05-11 16:40:01,2.0,3.0,92.0,0.0,3.0,0.0,116424704.0,17141760.0,160694272.0,1465606144.0,2655447.0,174714.0
05-11 16:40:02,1.980,2.970,93.069,0.0,1.980,0.0,116391936.0,17141760.0,160694272.0,1465638912.0,2651089.0,175158.0
05-11 16:40:03,1.010,3.030,86.869,6.061,3.030,0.0,116383744.0,17149952.0,160694272.0,1465638912.0,2632108.0,173160.0
05-11 16:40:04,2.0,3.0,92.0,0.0,3.0,0.0,116383744.0,17149952.0,160694272.0,1465638912.0,2571410.0,169534.0
05-11 16:40:05,2.0,3.0,92.0,0.0,3.0,0.0,116383744.0,17149952.0,160694272.0,1465638912.0,2525271.0,166870.0
05-11 16:40:06,1.980,2.970,92.079,0.0,2.970,0.0,116416512.0,17149952.0,160694272.0,1465606144.0,2519825.0,166130.0
05-11 16:40:07,1.010,3.030,92.929,0.0,3.030,0.0,116383744.0,17149952.0,160694272.0,1465638912.0,2537041.0,168359.0
05-11 16:40:08,2.0,3.0,92.0,0.0,3.0,0.0,116383744.0,17149952.0,160694272.0,1465638912.0,2606265.0,171828.0
05-11 16:40:09,2.0,3.0,71.0,21.0,3.0,0.0,116375552.0,17158144.0,160694272.0,1465638912.0,2604042.0,171364.0
05-11 16:40:10,2.0,3.0,92.0,0.0,3.0,0.0,116375552.0,17158144.0,160694272.0,1465638912.0,2659028.0,175360.0
05-11 16:40:11,1.010,3.030,93.939,0.0,2.020,0.0,116375552.0,17158144.0,160694272.0,1465638912.0,2583770.0,170718.0
05-11 16:40:12,1.980,2.970,92.079,0.0,2.970,0.0,116408320.0,17158144.0,160694272.0,1465606144.0,2627408.0,172864.0
05-11 16:40:13,2.0,3.0,93.0,0.0,2.0,0.0,116375552.0,17158144.0,160694272.0,1465638912.0,2580522.0,170496.0
05-11 16:40:14,2.0,3.0,91.0,0.0,4.0,0.0,116375552.0,17158144.0,160694272.0,1465638912.0,2671190.0,176120.0
05-11 16:40:15,1.980,2.970,64.356,27.723,2.970,0.0,116363264.0,17166336.0,160698368.0,1465638912.0,2620824.0,172420.0
05-11 16:40:16,0.0,1.010,97.980,0.0,1.010,0.0,116363264.0,17166336.0,160698368.0,1465638912.0,636153.0,42840.0
05-11 16:40:17,2.0,3.0,93.0,0.0,2.0,0.0,116363264.0,17166336.0,160698368.0,1465638912.0,2630901.0,173826.0
05-11 16:40:18,1.980,2.970,92.079,0.0,2.970,0.0,116363264.0,17166336.0,160698368.0,1465638912.0,2536616.0,167240.0
05-11 16:40:19,1.010,3.030,92.929,0.0,3.030,0.0,116363264.0,17166336.0,160698368.0,1465638912.0,2650962.0,174788.0
05-11 16:40:20,3.030,4.040,88.889,0.0,4.040,0.0,116396032.0,17166336.0,160698368.0,1465606144.0,2821584.0,186036.0
05-11 16:40:21,2.970,3.960,76.238,12.871,3.960,0.0,116396032.0,17174528.0,160690176.0,1465606144.0,2712827.0,178488.0
05-11 16:40:22,1.010,3.030,92.929,0.0,3.030,0.0,116355072.0,17174528.0,160698368.0,1465638912.0,2644355.0,174344.0
05-11 16:40:23,2.0,3.0,92.0,0.0,3.0,0.0,116355072.0,17174528.0,160698368.0,1465638912.0,2608435.0,172346.0
05-11 16:40:24,1.980,2.970,92.079,0.0,2.970,0.0,116355072.0,17174528.0,160698368.0,1465638912.0,2568073.0,169312.0
05-11 16:40:25,2.0,3.0,92.0,0.0,3.0,0.0,116355072.0,17174528.0,160698368.0,1465638912.0,2607317.0,171680.0
05-11 16:40:26,2.0,3.0,92.0,0.0,3.0,0.0,116387840.0,17174528.0,160698368.0,1465606144.0,2652163.0,174714.0
05-11 16:40:27,1.010,3.030,73.737,19.192,3.030,0.0,116346880.0,17182720.0,160698368.0,1465638912.0,2542180.0,167610.0
05-11 16:40:28,2.020,3.030,91.919,0.0,3.030,0.0,116379648.0,17182720.0,160698368.0,1465606144.0,2618542.0,173012.0
05-11 16:40:29,1.980,2.970,92.079,0.0,2.970,0.0,116346880.0,17182720.0,160698368.0,1465638912.0,2571474.0,169164.0
05-11 16:40:30,2.0,3.0,92.0,0.0,3.0,0.0,116346880.0,17182720.0,160698368.0,1465638912.0,2626321.0,173530.0
05-11 16:40:31,1.0,3.0,92.0,0.0,4.0,0.0,116346880.0,17182720.0,160698368.0,1465638912.0,2623116.0,172938.0
05-11 16:40:32,2.020,3.030,91.919,0.0,3.030,0.0,116379648.0,17182720.0,160698368.0,1465606144.0,2571902.0,170283.0
05-11 16:40:33,1.980,3.960,86.139,4.950,2.970,0.0,116338688.0,17190912.0,160698368.0,1465638912.0,2656739.0,175528.0
05-11 16:40:34,1.980,1.980,93.069,0.0,2.970,0.0,116338688.0,17190912.0,160698368.0,1465638912.0,2460363.0,161838.0
05-11 16:40:35,2.020,3.030,91.919,0.0,3.030,0.0,116338688.0,17190912.0,160698368.0,1465638912.0,2616310.0,172864.0
05-11 16:40:36,1.0,3.0,93.0,0.0,3.0,0.0,116338688.0,17190912.0,160698368.0,1465638912.0,2603992.0,171680.0
05-11 16:40:37,2.0,3.0,92.0,0.0,3.0,0.0,116371456.0,17190912.0,160698368.0,1465606144.0,2662357.0,175158.0
05-11 16:40:38,1.980,3.960,86.139,4.950,2.970,0.0,116371456.0,17199104.0,160690176.0,1465606144.0,2676906.0,176490.0
05-11 16:40:39,2.020,3.030,91.919,0.0,3.030,0.0,116330496.0,17199104.0,160698368.0,1465638912.0,2700617.0,178522.0
05-11 16:40:40,1.980,2.970,91.089,0.0,3.960,0.0,116330496.0,17199104.0,160698368.0,1465638912.0,2627465.0,173234.0
05-11 16:40:41,1.010,3.030,92.929,0.0,3.030,0.0,116330496.0,17199104.0,160698368.0,1465638912.0,2616269.0,172124.0
05-11 16:40:42,2.0,3.0,92.0,0.0,3.0,0.0,116330496.0,17199104.0,160698368.0,1465638912.0,2641030.0,174492.0
05-11 16:40:43,1.980,2.970,92.079,0.0,2.970,0.0,116330496.0,17199104.0,160698368.0,1465638912.0,2622982.0,172568.0
05-11 16:40:44,2.0,3.0,88.0,4.0,3.0,0.0,116363264.0,17207296.0,160690176.0,1465606144.0,2615172.0,172790.0
05-11 16:40:45,2.0,3.0,92.0,0.0,3.0,0.0,116322304.0,17207296.0,160698368.0,1465638912.0,2662205.0,175158.0
05-11 16:40:46,1.010,3.030,93.939,0.0,2.020,0.0,116322304.0,17207296.0,160698368.0,1465638912.0,2687999.0,177600.0
05-11 16:40:47,2.0,3.0,92.0,0.0,3.0,0.0,116322304.0,17207296.0,160698368.0,1465638912.0,2656576.0,175158.0
05-11 16:40:48,1.980,2.970,92.079,0.0,2.970,0.0,116322304.0,17207296.0,160698368.0,1465638912.0,2704958.0,177970.0
05-11 16:40:49,2.0,3.0,92.0,0.0,3.0,0.0,116322304.0,17207296.0,160698368.0,1465638912.0,2632168.0,173530.0
05-11 16:40:50,1.010,4.040,85.859,6.061,3.030,0.0,116482048.0,17215488.0,160690176.0,1465479168.0,2609649.0,172250.0
05-11 16:40:51,2.0,3.0,92.0,0.0,3.0,0.0,116436992.0,17215488.0,160702464.0,1465511936.0,2724119.0,179968.0
05-11 16:40:52,2.0,3.0,92.0,0.0,3.0,0.0,116436992.0,17215488.0,160702464.0,1465511936.0,2672440.0,176194.0
05-11 16:40:53,1.980,2.970,91.089,0.0,3.960,0.0,116436992.0,17215488.0,160702464.0,1465511936.0,2735227.0,179968.0
05-11 16:40:54,2.0,3.0,92.0,0.0,3.0,0.0,116436992.0,17215488.0,160702464.0,1465511936.0,2632003.0,173530.0
05-11 16:40:55,1.010,3.030,92.929,0.0,3.030,0.0,116436992.0,17215488.0,160702464.0,1465511936.0,2587112.0,170940.0
05-11 16:40:56,2.0,3.0,81.0,11.0,3.0,0.0,116461568.0,17223680.0,160702464.0,1465479168.0,2648885.0,174418.0
05-11 16:40:57,2.0,3.0,92.0,0.0,3.0,0.0,116428800.0,17223680.0,160702464.0,1465511936.0,2655660.0,175715.0
05-11 16:40:58,2.0,3.0,92.0,0.0,3.0,0.0,116428800.0,17223680.0,160702464.0,1465511936.0,2613297.0,172612.0
05-11 16:40:59,1.980,2.970,92.079,0.0,2.970,0.0,116428800.0,17223680.0,160702464.0,1465511936.0,2661027.0,175454.0
05-11 16:41:00,2.0,3.0,92.0,0.0,3.0,0.0,116428800.0,17223680.0,160702464.0,1465511936.0,2598309.0,171680.0
05-11 16:41:01,1.010,3.030,92.929,0.0,3.030,0.0,116461568.0,17223680.0,160702464.0,1465479168.0,2684722.0,176638.0
05-11 16:41:02,2.0,3.0,90.0,2.0,3.0,0.0,116453376.0,17231872.0,160702464.0,1465479168.0,2671228.0,176120.0
05-11 16:41:03,2.0,3.0,92.0,0.0,3.0,0.0,116420608.0,17231872.0,160702464.0,1465511936.0,2679136.0,177008.0
05-11 16:41:04,1.980,3.960,91.089,0.0,2.970,0.0,116420608.0,17231872.0,160702464.0,1465511936.0,2689355.0,177304.0
05-11 16:41:05,1.010,3.030,92.929,0.0,3.030,0.0,116420608.0,17231872.0,160702464.0,1465511936.0,2701594.0,177748.0
05-11 16:41:06,2.0,3.0,92.0,0.0,3.0,0.0,116453376.0,17231872.0,160702464.0,1465479168.0,2643174.0,174270.0
05-11 16:41:07,1.980,2.970,91.089,0.0,3.960,0.0,116420608.0,17231872.0,160702464.0,1465511936.0,2694820.0,178044.0
05-11 16:41:08,2.020,3.030,74.747,17.172,3.030,0.0,116412416.0,17240064.0,160702464.0,1465511936.0,2734175.0,180264.0
05-11 16:41:09,1.010,3.030,92.929,0.0,3.030,0.0,116412416.0,17240064.0,160702464.0,1465511936.0,2694988.0,177674.0
05-11 16:41:10,1.980,2.970,91.089,0.0,3.960,0.0,116412416.0,17240064.0,160702464.0,1465511936.0,2588286.0,170644.0
05-11 16:41:11,2.0,3.0,92.0,0.0,3.0,0.0,116412416.0,17240064.0,160702464.0,1465511936.0,2632004.0,173530.0
05-11 16:41:12,2.0,3.0,92.0,0.0,3.0,0.0,116445184.0,17240064.0,160702464.0,1465479168.0,2630817.0,173086.0
05-11 16:41:13,1.010,3.030,92.929,0.0,3.030,0.0,116412416.0,17240064.0,160702464.0,1465511936.0,2661177.0,175824.0
05-11 16:41:14,2.0,3.0,76.0,16.0,3.0,0.0,116412416.0,17248256.0,160694272.0,1465511936.0,2721742.0,179450.0
05-11 16:41:15,1.980,3.960,90.099,0.0,3.960,0.0,116404224.0,17248256.0,160702464.0,1465511936.0,2607414.0,171532.0
05-11 16:41:16,2.0,3.0,93.0,0.0,2.0,0.0,116404224.0,17248256.0,160702464.0,1465511936.0,2506585.0,165612.0
05-11 16:41:17,0.0,0.0,100.0,0.0,0.0,0.0,116404224.0,17248256.0,160702464.0,1465511936.0,660.0,330.0
05-11 16:41:18,0.0,0.990,98.020,0.0,0.990,0.0,116404224.0,17248256.0,160702464.0,1465511936.0,263663.0,18016.0
05-11 16:41:19,2.0,3.0,92.0,0.0,3.0,0.0,116404224.0,17248256.0,160702464.0,1465511936.0,2706117.0,178414.0
05-11 16:41:20,2.0,3.0,84.0,8.0,3.0,0.0,116436992.0,17256448.0,160694272.0,1465479168.0,2731832.0,179746.0
05-11 16:41:21,2.0,3.0,92.0,0.0,3.0,0.0,116396032.0,17256448.0,160702464.0,1465511936.0,2728472.0,180264.0
05-11 16:41:22,1.010,3.030,92.929,0.0,3.030,0.0,116396032.0,17256448.0,160702464.0,1465511936.0,2536470.0,166870.0
05-11 16:41:23,1.961,3.922,90.196,0.0,3.922,0.0,116396032.0,17256448.0,160702464.0,1465511936.0,2712192.0,179903.0
05-11 16:41:24,2.020,3.030,92.929,0.0,2.020,0.0,116396032.0,17256448.0,160702464.0,1465511936.0,2667890.0,175898.0
05-11 16:41:25,2.0,3.0,92.0,0.0,3.0,0.0,116396032.0,17256448.0,160702464.0,1465511936.0,2678076.0,176860.0
05-11 16:41:26,2.0,3.0,88.0,3.0,4.0,0.0,116420608.0,17264640.0,160702464.0,1465479168.0,2665729.0,175824.0
05-11 16:41:27,1.0,3.0,93.0,0.0,3.0,0.0,116387840.0,17264640.0,160702464.0,1465511936.0,2603935.0,171310.0
05-11 16:41:28,2.0,3.0,92.0,0.0,3.0,0.0,116387840.0,17264640.0,160702464.0,1465511936.0,2718384.0,179598.0
05-11 16:41:29,2.0,3.0,92.0,0.0,3.0,0.0,116383744.0,17264640.0,160706560.0,1465511936.0,2699331.0,177600.0
05-11 16:41:30,2.0,3.0,92.0,0.0,3.0,0.0,116383744.0,17264640.0,160706560.0,1465511936.0,2635375.0,174122.0
05-11 16:41:31,2.0,3.0,92.0,0.0,3.0,0.0,116383744.0,17264640.0,160706560.0,1465511936.0,2666819.0,175824.0
05-11 16:41:32,1.010,3.030,87.879,5.051,3.030,0.0,116375552.0,17272832.0,160706560.0,1465511936.0,2609548.0,172050.0
05-11 16:41:33,2.0,3.0,92.0,0.0,3.0,0.0,116408320.0,17272832.0,160706560.0,1465479168.0,2660126.0,175380.0
05-11 16:41:34,2.0,3.0,92.0,0.0,3.0,0.0,116375552.0,17272832.0,160706560.0,1465511936.0,2648915.0,174270.0
05-11 16:41:35,1.980,2.970,92.079,0.0,2.970,0.0,116375552.0,17272832.0,160706560.0,1465511936.0,2645516.0,174788.0
05-11 16:41:36,1.010,3.030,92.929,0.0,3.030,0.0,116375552.0,17272832.0,160706560.0,1465511936.0,2637667.0,173530.0
05-11 16:41:37,2.0,3.0,92.0,0.0,3.0,0.0,116375552.0,17272832.0,160706560.0,1465511936.0,2663492.0,175972.0
05-11 16:41:38,1.980,3.960,54.455,36.634,2.970,0.0,116367360.0,17281024.0,160706560.0,1465511936.0,2611823.0,172198.0
05-11 16:41:39,2.0,3.0,92.0,0.0,3.0,0.0,116273152.0,17281024.0,160706560.0,1465606144.0,2717330.0,178784.0
05-11 16:41:40,2.0,3.0,92.0,0.0,3.0,0.0,116240384.0,17281024.0,160706560.0,1465638912.0,2657886.0,175232.0
05-11 16:41:41,2.0,3.0,92.0,0.0,3.0,0.0,116240384.0,17281024.0,160706560.0,1465638912.0,2621865.0,173234.0
05-11 16:41:42,2.0,3.0,92.0,0.0,3.0,0.0,116240384.0,17281024.0,160706560.0,1465638912.0,2648773.0,174640.0
05-11 16:41:43,1.0,3.0,93.0,0.0,3.0,0.0,116240384.0,17281024.0,160706560.0,1465638912.0,2645431.0,174418.0
05-11 16:41:44,2.0,3.0,61.0,32.0,2.0,0.0,116232192.0,17289216.0,160706560.0,1465638912.0,2620822.0,172790.0
05-11 16:41:45,2.0,3.0,93.0,0.0,2.0,0.0,116264960.0,17289216.0,160706560.0,1465606144.0,2605001.0,171754.0
05-11 16:41:46,2.0,3.0,92.0,0.0,3.0,0.0,116264960.0,17289216.0,160706560.0,1465606144.0,2700545.0,178044.0
05-11 16:41:47,1.010,3.030,93.939,0.0,2.020,0.0,116232192.0,17289216.0,160706560.0,1465638912.0,2661026.0,175454.0
05-11 16:41:48,2.0,3.0,92.0,0.0,3.0,0.0,116232192.0,17289216.0,160706560.0,1465638912.0,2703072.0,178941.0
05-11 16:41:49,2.0,3.0,92.0,0.0,3.0,0.0,116232192.0,17289216.0,160706560.0,1465638912.0,2609463.0,172420.0
05-11 16:41:50,2.0,3.0,90.0,2.0,3.0,0.0,116224000.0,17297408.0,160706560.0,1465638912.0,2592767.0,170940.0
05-11 16:41:51,2.0,3.0,92.0,0.0,3.0,0.0,116256768.0,17297408.0,160706560.0,1465606144.0,2701721.0,178118.0
05-11 16:41:52,1.0,3.0,93.0,0.0,3.0,0.0,116224000.0,17297408.0,160706560.0,1465638912.0,2654436.0,174640.0
05-11 16:41:53,2.0,3.0,92.0,0.0,3.0,0.0,116224000.0,17297408.0,160706560.0,1465638912.0,2710689.0,179080.0
05-11 16:41:54,2.0,3.0,92.0,0.0,3.0,0.0,116224000.0,17297408.0,160706560.0,1465638912.0,2615115.0,172050.0
05-11 16:41:55,2.0,3.0,92.0,0.0,3.0,0.0,116256768.0,17297408.0,160706560.0,1465606144.0,2627549.0,173604.0
05-11 16:41:56,1.0,3.0,88.0,5.0,3.0,0.0,116215808.0,17305600.0,160706560.0,1465638912.0,2560229.0,168616.0
05-11 16:41:57,2.0,3.0,92.0,0.0,3.0,0.0,116248576.0,17305600.0,160706560.0,1465606144.0,2694859.0,177674.0
05-11 16:41:58,2.0,4.0,91.0,0.0,3.0,0.0,116215808.0,17305600.0,160706560.0,1465638912.0,2624219.0,173012.0
05-11 16:41:59,1.980,2.970,92.079,0.0,2.970,0.0,116215808.0,17305600.0,160706560.0,1465638912.0,2588258.0,170644.0
05-11 16:42:00,1.010,3.030,92.929,0.0,3.030,0.0,116215808.0,17305600.0,160706560.0,1465638912.0,2597128.0,171606.0
05-11 16:42:01,2.020,2.020,93.939,0.0,2.020,0.0,116248576.0,17305600.0,160706560.0,1465606144.0,2592603.0,170570.0
05-11 16:42:02,2.941,3.922,85.294,4.902,2.941,0.0,116981760.0,17313792.0,160710656.0,1464860672.0,2621824.0,174867.0
05-11 16:42:03,2.0,3.0,92.0,0.0,3.0,0.0,116981760.0,17313792.0,160710656.0,1464860672.0,2645847.0,176018.0
05-11 16:42:04,2.0,3.0,92.0,0.0,3.0,0.0,116981760.0,17313792.0,160710656.0,1464860672.0,2644674.0,174801.0
05-11 16:42:05,1.010,3.030,92.929,0.0,3.030,0.0,116981760.0,17313792.0,160710656.0,1464860672.0,2603979.0,171310.0
05-11 16:42:06,2.0,3.0,92.0,0.0,3.0,0.0,116977664.0,17313792.0,160714752.0,1464860672.0,2678115.0,176860.0
05-11 16:42:07,1.980,2.970,92.079,0.0,2.970,0.0,117010432.0,17313792.0,160714752.0,1464827904.0,2608386.0,171680.0
05-11 16:42:08,2.020,3.030,87.879,4.040,3.030,0.0,117002240.0,17321984.0,160714752.0,1464827904.0,2718407.0,179598.0
05-11 16:42:09,1.980,2.970,92.079,0.0,2.970,0.0,116969472.0,17321984.0,160714752.0,1464860672.0,2676883.0,176577.0
05-11 16:42:10,1.010,3.030,91.919,0.0,4.040,0.0,116969472.0,17321984.0,160714752.0,1464860672.0,2579265.0,170052.0
05-11 16:42:11,2.0,3.0,92.0,0.0,3.0,0.0,116969472.0,17321984.0,160714752.0,1464860672.0,2609640.0,172050.0
05-11 16:42:12,1.980,2.970,91.089,0.0,3.960,0.0,116969472.0,17321984.0,160714752.0,1464860672.0,2643329.0,174270.0
05-11 16:42:13,2.020,3.030,92.929,0.0,2.020,0.0,116969472.0,17321984.0,160714752.0,1464860672.0,2679586.0,177757.0
05-11 16:42:14,2.0,3.0,88.0,3.0,4.0,0.0,116375552.0,17330176.0,160706560.0,1465454592.0,2653406.0,174816.0
05-11 16:42:15,2.0,3.0,93.0,0.0,2.0,0.0,116314112.0,17330176.0,160710656.0,1465511936.0,2553797.0,168835.0
05-11 16:42:16,2.0,3.0,92.0,0.0,3.0,0.0,116314112.0,17330176.0,160710656.0,1465511936.0,2698134.0,177526.0
05-11 16:42:17,2.0,3.0,92.0,0.0,3.0,0.0,116314112.0,17330176.0,160710656.0,1465511936.0,2652277.0,174862.0
05-11 16:42:18,1.010,3.030,93.939,0.0,2.020,0.0,116314112.0,17330176.0,160710656.0,1465511936.0,2414537.0,159544.0
05-11 16:42:19,0.0,0.0,100.0,0.0,0.0,0.0,116314112.0,17330176.0,160710656.0,1465511936.0,660.0,330.0
05-11 16:42:20,0.980,0.980,76.471,20.588,0.980,0.0,116305920.0,17338368.0,160710656.0,1465511936.0,344216.0,23279.0
05-11 16:42:21,2.020,4.040,89.899,0.0,4.040,0.0,116338688.0,17338368.0,160710656.0,1465479168.0,4669218.0,308506.0
05-11 16:42:22,2.941,4.902,88.235,0.0,3.922,0.0,116305920.0,17338368.0,160710656.0,1465511936.0,4601836.0,303400.0
05-11 16:42:23,2.020,4.040,89.899,0.0,4.040,0.0,116338688.0,17338368.0,160710656.0,1465479168.0,4484827.0,295704.0
05-11 16:42:24,2.020,5.051,89.899,0.0,3.030,0.0,116338688.0,17338368.0,160710656.0,1465479168.0,4416460.0,290746.0
05-11 16:42:25,2.970,3.960,72.277,16.832,3.960,0.0,116305920.0,17346560.0,160702464.0,1465511936.0,4513117.0,297998.0
05-11 16:42:26,2.0,4.0,90.0,0.0,4.0,0.0,116297728.0,17346560.0,160710656.0,1465511936.0,4607455.0,303770.0
05-11 16:42:27,3.0,4.0,89.0,0.0,4.0,0.0,116297728.0,17346560.0,160710656.0,1465511936.0,4569204.0,301254.0
05-11 16:42:28,2.0,5.0,90.0,0.0,3.0,0.0,116297728.0,17346560.0,160710656.0,1465511936.0,4690578.0,308580.0
