"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms6",,,,"User:","tivan"
"Cmdline:","dstat --time --cpu --mem --net --output report2_1.csv",,,,"Date:","05 Nov 2017 16:35:33 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"net/total",
05-11 16:38:51,1.0,1.0,97.0,0.0,1.0,0.0,117080064.0,22339584.0,142544896.0,1477902336.0,441116.0,29156.0
05-11 16:38:52,1.010,1.010,96.970,0.0,1.010,0.0,117080064.0,22339584.0,142544896.0,1477902336.0,447826.0,29526.0
05-11 16:38:53,0.0,1.980,96.040,0.0,1.980,0.0,117080064.0,22339584.0,142544896.0,1477902336.0,436630.0,28786.0
05-11 16:38:54,1.0,1.0,97.0,0.0,1.0,0.0,117080064.0,22339584.0,142544896.0,1477902336.0,452328.0,29822.0
05-11 16:38:55,1.010,1.010,96.970,0.0,1.010,0.0,117080064.0,22339584.0,142544896.0,1477902336.0,457931.0,30192.0
05-11 16:38:56,1.0,2.0,90.0,5.0,2.0,0.0,117071872.0,22347776.0,142544896.0,1477902336.0,454572.0,29970.0
05-11 16:38:57,1.0,1.0,97.0,0.0,1.0,0.0,117071872.0,22347776.0,142544896.0,1477902336.0,455686.0,29970.0
05-11 16:38:58,0.0,1.010,97.980,0.0,1.010,0.0,117071872.0,22347776.0,142544896.0,1477902336.0,447837.0,29600.0
05-11 16:38:59,1.0,2.0,96.0,0.0,1.0,0.0,117071872.0,22347776.0,142544896.0,1477902336.0,459129.0,30320.0
05-11 16:39:00,1.0,1.0,96.0,0.0,2.0,0.0,117071872.0,22347776.0,142544896.0,1477902336.0,445585.0,29304.0
05-11 16:39:01,0.990,1.980,96.040,0.0,0.990,0.0,117071872.0,22347776.0,142544896.0,1477902336.0,450077.0,29674.0
05-11 16:39:02,0.990,0.990,85.149,10.891,1.980,0.0,117071872.0,22355968.0,142536704.0,1477902336.0,442199.0,29230.0
05-11 16:39:03,1.0,2.0,96.0,0.0,1.0,0.0,117063680.0,22355968.0,142544896.0,1477902336.0,446698.0,29452.0
05-11 16:39:04,0.0,1.0,97.0,0.0,2.0,0.0,117063680.0,22355968.0,142544896.0,1477902336.0,447827.0,29452.0
05-11 16:39:05,1.010,1.010,96.970,0.0,1.010,0.0,117063680.0,22355968.0,142544896.0,1477902336.0,456809.0,30118.0
05-11 16:39:06,0.990,1.980,96.040,0.0,0.990,0.0,117063680.0,22355968.0,142544896.0,1477902336.0,454558.0,30044.0
05-11 16:39:07,1.0,1.0,96.0,0.0,2.0,0.0,117063680.0,22355968.0,142544896.0,1477902336.0,453444.0,29822.0
05-11 16:39:08,1.010,1.010,93.939,3.030,1.010,0.0,117055488.0,22364160.0,142544896.0,1477902336.0,454590.0,29970.0
05-11 16:39:09,0.0,2.0,97.0,0.0,1.0,0.0,117055488.0,22364160.0,142544896.0,1477902336.0,439981.0,29082.0
05-11 16:39:10,1.010,1.010,96.970,0.0,1.010,0.0,117055488.0,22364160.0,142544896.0,1477902336.0,453885.0,31015.0
05-11 16:39:11,0.980,1.961,95.098,0.0,1.961,0.0,117055488.0,22364160.0,142544896.0,1477902336.0,450080.0,29674.0
05-11 16:39:12,1.010,1.010,96.970,0.0,1.010,0.0,117055488.0,22364160.0,142544896.0,1477902336.0,456805.0,30118.0
05-11 16:39:13,0.0,1.0,99.0,0.0,0.0,0.0,117055488.0,22364160.0,142544896.0,1477902336.0,152849.0,10130.0
05-11 16:39:14,0.0,0.0,92.0,7.0,1.0,0.0,117047296.0,22372352.0,142544896.0,1477902336.0,60.0,54.0
05-11 16:39:15,0.0,0.0,100.0,0.0,0.0,0.0,117047296.0,22372352.0,142544896.0,1477902336.0,0.0,0.0
05-11 16:39:16,2.0,3.0,94.0,0.0,1.0,0.0,117047296.0,22372352.0,142544896.0,1477902336.0,1922564.0,127018.0
05-11 16:39:17,1.010,2.020,94.949,0.0,2.020,0.0,117047296.0,22372352.0,142544896.0,1477902336.0,2116837.0,139564.0
05-11 16:39:18,1.961,2.941,92.157,0.0,2.941,0.0,117075968.0,22372352.0,142548992.0,1477869568.0,2079698.0,137492.0
05-11 16:39:19,1.010,2.020,94.949,0.0,2.020,0.0,117043200.0,22372352.0,142548992.0,1477902336.0,2073032.0,136678.0
05-11 16:39:20,2.0,3.0,92.0,1.0,2.0,0.0,117067776.0,22380544.0,142548992.0,1477869568.0,2208787.0,145632.0
05-11 16:39:21,1.010,2.020,94.949,0.0,2.020,0.0,117035008.0,22380544.0,142548992.0,1477902336.0,2180805.0,143782.0
05-11 16:39:22,0.990,2.970,93.069,0.0,2.970,0.0,117035008.0,22380544.0,142548992.0,1477902336.0,2149385.0,141340.0
05-11 16:39:23,2.020,2.020,93.939,0.0,2.020,0.0,117035008.0,22380544.0,142548992.0,1477902336.0,2133613.0,141044.0
05-11 16:39:24,1.0,3.0,94.0,0.0,2.0,0.0,117035008.0,22380544.0,142548992.0,1477902336.0,2132594.0,140600.0
05-11 16:39:25,1.980,1.980,94.059,0.0,1.980,0.0,117035008.0,22380544.0,142548992.0,1477902336.0,2098890.0,138010.0
05-11 16:39:26,1.0,3.0,88.0,6.0,2.0,0.0,117035008.0,22388736.0,142540800.0,1477902336.0,2147144.0,141562.0
05-11 16:39:27,2.0,2.0,94.0,0.0,2.0,0.0,117026816.0,22388736.0,142548992.0,1477902336.0,2103332.0,139046.0
05-11 16:39:28,1.0,2.0,94.0,0.0,3.0,0.0,117026816.0,22388736.0,142548992.0,1477902336.0,2138098.0,140970.0
05-11 16:39:29,1.0,3.0,95.0,0.0,1.0,0.0,117026816.0,22388736.0,142548992.0,1477902336.0,2188799.0,144500.0
05-11 16:39:30,2.0,2.0,94.0,0.0,2.0,0.0,117026816.0,22388736.0,142548992.0,1477902336.0,2139248.0,140674.0
05-11 16:39:31,1.010,2.020,94.949,0.0,2.020,0.0,117026816.0,22388736.0,142548992.0,1477902336.0,2146070.0,141488.0
05-11 16:39:32,1.980,2.970,85.149,7.921,1.980,0.0,117018624.0,22396928.0,142548992.0,1477902336.0,2114568.0,139712.0
05-11 16:39:33,2.0,2.0,94.0,0.0,2.0,0.0,117702656.0,22396928.0,142548992.0,1477218304.0,2110391.0,141009.0
05-11 16:39:34,1.980,2.970,93.069,0.0,1.980,0.0,117698560.0,22396928.0,142553088.0,1477218304.0,2119315.0,140934.0
05-11 16:39:35,1.010,2.020,94.949,0.0,2.020,0.0,117665792.0,22396928.0,142553088.0,1477251072.0,2157539.0,144034.0
05-11 16:39:36,2.0,3.0,93.0,0.0,2.0,0.0,117276672.0,22396928.0,142553088.0,1477640192.0,2113824.0,139670.0
05-11 16:39:37,1.010,2.020,94.949,0.0,2.020,0.0,117272576.0,22396928.0,142548992.0,1477648384.0,2139407.0,141122.0
05-11 16:39:38,1.980,2.970,90.099,2.970,1.980,0.0,117264384.0,22405120.0,142548992.0,1477648384.0,2163015.0,142856.0
05-11 16:39:39,1.010,2.020,94.949,0.0,2.020,0.0,117264384.0,22405120.0,142548992.0,1477648384.0,2169622.0,143042.0
05-11 16:39:40,1.010,2.020,94.949,0.0,2.020,0.0,117264384.0,22405120.0,142548992.0,1477648384.0,2158396.0,141932.0
05-11 16:39:41,1.961,2.941,93.137,0.0,1.961,0.0,117264384.0,22405120.0,142548992.0,1477648384.0,2056264.0,135938.0
05-11 16:39:42,1.010,2.020,94.949,0.0,2.020,0.0,117264384.0,22405120.0,142548992.0,1477648384.0,2077565.0,136604.0
05-11 16:39:43,2.0,2.0,94.0,0.0,2.0,0.0,117264384.0,22405120.0,142548992.0,1477648384.0,2117966.0,140008.0
05-11 16:39:44,0.990,2.970,88.119,5.941,1.980,0.0,117264384.0,22413312.0,142540800.0,1477648384.0,2156088.0,141858.0
05-11 16:39:45,1.0,2.0,94.0,0.0,3.0,0.0,117256192.0,22413312.0,142548992.0,1477648384.0,2112281.0,139194.0
05-11 16:39:46,2.0,3.0,94.0,0.0,1.0,0.0,117256192.0,22413312.0,142548992.0,1477648384.0,2126900.0,140230.0
05-11 16:39:47,1.0,2.0,94.0,0.0,3.0,0.0,117288960.0,22413312.0,142548992.0,1477615616.0,2117971.0,140008.0
05-11 16:39:48,1.980,1.980,94.059,0.0,1.980,0.0,117256192.0,22413312.0,142548992.0,1477648384.0,2076525.0,136954.0
05-11 16:39:49,1.020,2.041,95.918,0.0,1.020,0.0,117288960.0,22413312.0,142548992.0,1477615616.0,2121280.0,139712.0
05-11 16:39:50,0.990,2.970,85.149,8.911,1.980,0.0,117256192.0,22421504.0,142540800.0,1477648384.0,2167383.0,143042.0
05-11 16:39:51,2.0,2.0,94.0,0.0,2.0,0.0,117248000.0,22421504.0,142548992.0,1477648384.0,2129064.0,140378.0
05-11 16:39:52,1.010,2.020,94.949,0.0,2.020,0.0,117248000.0,22421504.0,142548992.0,1477648384.0,2109977.0,138750.0
05-11 16:39:53,0.990,2.970,94.059,0.0,1.980,0.0,117248000.0,22421504.0,142548992.0,1477648384.0,2078599.0,137418.0
05-11 16:39:54,2.0,2.0,94.0,0.0,2.0,0.0,117243904.0,22421504.0,142553088.0,1477648384.0,2131369.0,140156.0
05-11 16:39:55,2.0,3.0,93.0,0.0,2.0,0.0,117243904.0,22421504.0,142553088.0,1477648384.0,2070964.0,136958.0
05-11 16:39:56,1.010,2.020,93.939,1.010,2.020,0.0,117235712.0,22429696.0,142553088.0,1477648384.0,2085526.0,137122.0
05-11 16:39:57,1.0,2.0,95.0,0.0,2.0,0.0,117235712.0,22429696.0,142553088.0,1477648384.0,2066340.0,136604.0
05-11 16:39:58,1.980,2.970,93.069,0.0,1.980,0.0,117235712.0,22429696.0,142553088.0,1477648384.0,2156113.0,142154.0
05-11 16:39:59,1.020,2.041,94.898,0.0,2.041,0.0,117235712.0,22429696.0,142553088.0,1477648384.0,2159554.0,142006.0
05-11 16:40:00,1.980,1.980,93.069,0.0,2.970,0.0,117235712.0,22429696.0,142553088.0,1477648384.0,2147566.0,143051.0
05-11 16:40:01,1.0,3.0,95.0,0.0,1.0,0.0,117235712.0,22429696.0,142553088.0,1477648384.0,2116801.0,139564.0
05-11 16:40:02,1.980,1.980,90.099,3.960,1.980,0.0,117260288.0,22437888.0,142553088.0,1477615616.0,2122432.0,139934.0
05-11 16:40:03,1.0,2.0,95.0,0.0,2.0,0.0,117227520.0,22437888.0,142553088.0,1477648384.0,2128073.0,140304.0
05-11 16:40:04,1.0,3.0,94.0,0.0,2.0,0.0,117260288.0,22437888.0,142553088.0,1477615616.0,2064062.0,136086.0
05-11 16:40:05,2.0,2.0,94.0,0.0,2.0,0.0,117227520.0,22437888.0,142553088.0,1477648384.0,2094467.0,138084.0
05-11 16:40:06,1.010,2.020,94.949,0.0,2.020,0.0,117227520.0,22437888.0,142553088.0,1477648384.0,2039360.0,134458.0
05-11 16:40:07,1.961,2.941,92.157,0.0,2.941,0.0,117227520.0,22437888.0,142553088.0,1477648384.0,2040484.0,134532.0
05-11 16:40:08,1.010,2.020,79.798,15.152,2.020,0.0,117227520.0,22446080.0,142544896.0,1477648384.0,2093214.0,138010.0
05-11 16:40:09,1.0,3.0,94.0,0.0,2.0,0.0,117219328.0,22446080.0,142553088.0,1477648384.0,2124590.0,140008.0
05-11 16:40:10,2.0,2.0,94.0,0.0,2.0,0.0,117252096.0,22446080.0,142553088.0,1477615616.0,2145971.0,141192.0
05-11 16:40:11,1.010,2.020,95.960,0.0,1.010,0.0,117219328.0,22446080.0,142553088.0,1477648384.0,2095508.0,138528.0
05-11 16:40:12,1.980,2.970,93.069,0.0,1.980,0.0,117219328.0,22446080.0,142553088.0,1477648384.0,2124571.0,139712.0
05-11 16:40:13,1.010,2.020,94.949,0.0,2.020,0.0,117219328.0,22446080.0,142553088.0,1477648384.0,2073037.0,137048.0
05-11 16:40:14,1.980,1.980,91.089,1.980,2.970,0.0,117219328.0,22454272.0,142544896.0,1477648384.0,2160664.0,142450.0
05-11 16:40:15,1.0,2.0,95.0,0.0,2.0,0.0,117211136.0,22454272.0,142553088.0,1477648384.0,2098946.0,138380.0
05-11 16:40:16,0.0,1.010,98.990,0.0,0.0,0.0,117211136.0,22454272.0,142553088.0,1477648384.0,525070.0,35514.0
05-11 16:40:17,1.980,2.970,93.069,0.0,1.980,0.0,117211136.0,22454272.0,142553088.0,1477648384.0,2122458.0,139934.0
05-11 16:40:18,1.0,2.0,94.0,0.0,3.0,0.0,117243904.0,22454272.0,142553088.0,1477615616.0,2067471.0,136308.0
05-11 16:40:19,2.0,2.0,94.0,0.0,2.0,0.0,117211136.0,22454272.0,142553088.0,1477648384.0,2140247.0,141118.0
05-11 16:40:20,2.020,4.040,76.768,14.141,3.030,0.0,117243904.0,22462464.0,142544896.0,1477615616.0,2252615.0,148148.0
05-11 16:40:21,2.0,2.0,93.0,0.0,3.0,0.0,117202944.0,22462464.0,142553088.0,1477648384.0,2177360.0,143560.0
05-11 16:40:22,1.0,3.0,94.0,0.0,2.0,0.0,117202944.0,22462464.0,142553088.0,1477648384.0,2151640.0,142228.0
05-11 16:40:23,1.010,2.020,94.949,0.0,2.020,0.0,117202944.0,22462464.0,142553088.0,1477648384.0,2082067.0,137270.0
05-11 16:40:24,1.980,2.970,93.069,0.0,1.980,0.0,117235712.0,22462464.0,142553088.0,1477615616.0,2115681.0,139120.0
05-11 16:40:25,2.0,2.0,94.0,0.0,2.0,0.0,117202944.0,22462464.0,142553088.0,1477648384.0,2082516.0,138389.0
05-11 16:40:26,1.0,2.0,88.0,7.0,2.0,0.0,117329920.0,22470656.0,142544896.0,1477521408.0,2146076.0,141488.0
05-11 16:40:27,0.990,2.970,93.069,0.0,2.970,0.0,117321728.0,22470656.0,142553088.0,1477521408.0,2041621.0,134976.0
05-11 16:40:28,2.0,2.0,94.0,0.0,2.0,0.0,117321728.0,22470656.0,142553088.0,1477521408.0,2127989.0,140008.0
05-11 16:40:29,1.020,2.041,94.898,0.0,2.041,0.0,117321728.0,22470656.0,142553088.0,1477521408.0,2112294.0,139564.0
05-11 16:40:30,1.961,2.941,93.137,0.0,1.961,0.0,117321728.0,22470656.0,142553088.0,1477521408.0,2116925.0,139618.0
05-11 16:40:31,1.010,2.020,94.949,0.0,2.020,0.0,117317632.0,22470656.0,142557184.0,1477521408.0,2106712.0,138898.0
05-11 16:40:32,1.980,2.970,87.129,4.950,2.970,0.0,117317632.0,22478848.0,142548992.0,1477521408.0,2124743.0,140082.0
05-11 16:40:33,1.0,2.0,95.0,0.0,2.0,0.0,117342208.0,22478848.0,142557184.0,1477488640.0,2098845.0,138380.0
05-11 16:40:34,1.010,2.020,94.949,0.0,2.020,0.0,117309440.0,22478848.0,142557184.0,1477521408.0,2083164.0,137344.0
05-11 16:40:35,1.980,2.970,93.069,0.0,1.980,0.0,117342208.0,22478848.0,142557184.0,1477488640.0,2092151.0,137936.0
05-11 16:40:36,1.010,2.020,94.949,0.0,2.020,0.0,117309440.0,22478848.0,142557184.0,1477521408.0,2116919.0,139564.0
05-11 16:40:37,2.0,2.0,93.0,0.0,3.0,0.0,117309440.0,22478848.0,142557184.0,1477521408.0,2167346.0,142524.0
05-11 16:40:38,1.0,3.0,92.0,2.0,2.0,0.0,117301248.0,22487040.0,142557184.0,1477521408.0,2123673.0,140378.0
05-11 16:40:39,1.980,2.970,93.069,0.0,1.980,0.0,117301248.0,22487040.0,142557184.0,1477521408.0,2116904.0,139618.0
05-11 16:40:40,1.010,2.020,94.949,0.0,2.020,0.0,117301248.0,22487040.0,142557184.0,1477521408.0,2122502.0,139988.0
05-11 16:40:41,1.010,2.020,94.949,0.0,2.020,0.0,117186560.0,22487040.0,142557184.0,1477636096.0,2094437.0,137714.0
05-11 16:40:42,1.961,2.941,92.157,0.0,2.941,0.0,117174272.0,22487040.0,142557184.0,1477648384.0,2149405.0,142080.0
05-11 16:40:43,1.020,2.041,95.918,0.0,1.020,0.0,117174272.0,22487040.0,142557184.0,1477648384.0,2103363.0,138676.0
05-11 16:40:44,1.980,1.980,88.119,4.950,2.970,0.0,117166080.0,22495232.0,142557184.0,1477648384.0,2100037.0,138084.0
05-11 16:40:45,0.990,2.970,94.059,0.0,1.980,0.0,117166080.0,22495232.0,142557184.0,1477648384.0,2122439.0,140358.0
05-11 16:40:46,1.010,2.020,94.949,0.0,2.020,0.0,117166080.0,22495232.0,142557184.0,1477648384.0,2149403.0,141764.0
05-11 16:40:47,2.020,2.020,94.949,0.0,1.010,0.0,117166080.0,22495232.0,142557184.0,1477648384.0,2135881.0,140822.0
05-11 16:40:48,0.990,2.970,94.059,0.0,1.980,0.0,117198848.0,22495232.0,142557184.0,1477615616.0,2172988.0,142894.0
05-11 16:40:49,2.0,2.0,94.0,0.0,2.0,0.0,117166080.0,22495232.0,142557184.0,1477648384.0,2130270.0,140526.0
05-11 16:40:50,1.0,2.0,91.0,3.0,3.0,0.0,117198848.0,22503424.0,142548992.0,1477615616.0,2113870.0,140387.0
05-11 16:40:51,2.0,3.0,93.0,0.0,2.0,0.0,117157888.0,22503424.0,142557184.0,1477648384.0,2140449.0,141488.0
05-11 16:40:52,1.010,2.020,94.949,0.0,2.020,0.0,117157888.0,22503424.0,142557184.0,1477648384.0,2149300.0,141764.0
05-11 16:40:53,1.961,2.941,93.137,0.0,1.961,0.0,117157888.0,22503424.0,142557184.0,1477648384.0,2127977.0,140304.0
05-11 16:40:54,1.010,2.020,94.949,0.0,2.020,0.0,117157888.0,22503424.0,142557184.0,1477648384.0,2133512.0,140674.0
05-11 16:40:55,1.010,2.020,94.949,0.0,2.020,0.0,117157888.0,22503424.0,142557184.0,1477648384.0,2083150.0,137344.0
05-11 16:40:56,1.980,2.970,91.089,1.980,1.980,0.0,117149696.0,22511616.0,142557184.0,1477648384.0,2156187.0,142154.0
05-11 16:40:57,1.0,2.0,95.0,0.0,2.0,0.0,117182464.0,22511616.0,142557184.0,1477615616.0,2110232.0,138750.0
05-11 16:40:58,1.010,2.020,94.949,0.0,2.020,0.0,117149696.0,22511616.0,142557184.0,1477648384.0,2150452.0,141784.0
05-11 16:40:59,1.980,2.970,92.079,0.0,2.970,0.0,117149696.0,22511616.0,142557184.0,1477648384.0,2110250.0,139174.0
05-11 16:41:00,1.010,2.020,94.949,0.0,2.020,0.0,117149696.0,22511616.0,142557184.0,1477648384.0,2083207.0,137714.0
05-11 16:41:01,1.980,2.970,89.109,3.960,1.980,0.0,117149696.0,22519808.0,142548992.0,1477648384.0,2150418.0,141784.0
05-11 16:41:02,1.010,2.020,94.949,0.0,2.020,0.0,117141504.0,22519808.0,142557184.0,1477648384.0,2157228.0,142228.0
05-11 16:41:03,1.942,2.913,92.233,0.0,2.913,0.0,117174272.0,22519808.0,142557184.0,1477615616.0,2105596.0,138454.0
05-11 16:41:04,1.010,2.020,94.949,0.0,2.020,0.0,117174272.0,22519808.0,142557184.0,1477615616.0,2158389.0,142302.0
05-11 16:41:05,1.020,2.041,94.898,0.0,2.041,0.0,117174272.0,22519808.0,142557184.0,1477615616.0,2187502.0,144596.0
05-11 16:41:06,1.961,2.941,93.137,0.0,1.961,0.0,117141504.0,22519808.0,142557184.0,1477648384.0,2093310.0,137640.0
05-11 16:41:07,1.020,2.041,78.571,16.327,2.041,0.0,117129216.0,22528000.0,142561280.0,1477648384.0,2150516.0,142154.0
05-11 16:41:08,1.961,2.941,92.157,0.0,2.941,0.0,117129216.0,22528000.0,142561280.0,1477648384.0,2167325.0,142894.0
05-11 16:41:09,1.020,2.041,94.898,0.0,2.041,0.0,117129216.0,22528000.0,142561280.0,1477648384.0,2142512.0,141266.0
05-11 16:41:10,0.990,2.970,94.059,0.0,1.980,0.0,117161984.0,22528000.0,142561280.0,1477615616.0,2116898.0,139618.0
05-11 16:41:11,2.0,2.0,94.0,0.0,2.0,0.0,117129216.0,22528000.0,142561280.0,1477648384.0,2098887.0,138380.0
05-11 16:41:12,1.010,2.020,94.949,0.0,2.020,0.0,117161984.0,22528000.0,142561280.0,1477615616.0,2138110.0,140600.0
05-11 16:41:13,1.980,2.970,91.089,1.980,1.980,0.0,117129216.0,22536192.0,142553088.0,1477648384.0,2130227.0,140452.0
05-11 16:41:14,1.010,2.020,93.939,0.0,3.030,0.0,117121024.0,22536192.0,142561280.0,1477648384.0,2161716.0,142894.0
05-11 16:41:15,1.980,2.970,93.069,0.0,1.980,0.0,117121024.0,22536192.0,142561280.0,1477648384.0,2104666.0,139159.0
05-11 16:41:16,1.0,2.0,95.0,0.0,2.0,0.0,117121024.0,22536192.0,142561280.0,1477648384.0,1746063.0,115780.0
05-11 16:41:17,0.0,0.0,100.0,0.0,0.0,0.0,117121024.0,22536192.0,142561280.0,1477648384.0,720.0,384.0
05-11 16:41:18,0.990,0.990,98.020,0.0,0.0,0.0,117121024.0,22536192.0,142561280.0,1477648384.0,456707.0,30744.0
05-11 16:41:19,1.0,2.0,90.0,4.0,3.0,0.0,117112832.0,22544384.0,142561280.0,1477648384.0,2139299.0,140674.0
05-11 16:41:20,2.0,3.0,93.0,0.0,2.0,0.0,117145600.0,22544384.0,142561280.0,1477615616.0,2195423.0,144744.0
05-11 16:41:21,1.010,2.020,94.949,0.0,2.020,0.0,117112832.0,22544384.0,142561280.0,1477648384.0,2160442.0,142820.0
05-11 16:41:22,0.990,2.970,93.069,0.0,2.970,0.0,117112832.0,22544384.0,142561280.0,1477648384.0,2071907.0,136604.0
05-11 16:41:23,2.0,2.0,94.0,0.0,2.0,0.0,117112832.0,22544384.0,142561280.0,1477648384.0,2157230.0,141912.0
05-11 16:41:24,1.010,3.030,93.939,0.0,2.020,0.0,117112832.0,22544384.0,142561280.0,1477648384.0,2134858.0,141172.0
05-11 16:41:25,1.980,2.970,69.307,23.762,1.980,0.0,117104640.0,22552576.0,142561280.0,1477648384.0,2133692.0,140674.0
05-11 16:41:26,1.010,2.020,94.949,0.0,2.020,0.0,117104640.0,22552576.0,142561280.0,1477648384.0,2147121.0,141562.0
05-11 16:41:27,1.980,2.970,93.069,0.0,1.980,0.0,117137408.0,22552576.0,142561280.0,1477615616.0,2129174.0,140378.0
05-11 16:41:28,1.010,2.020,94.949,0.0,2.020,0.0,117104640.0,22552576.0,142561280.0,1477648384.0,2156207.0,141784.0
05-11 16:41:29,1.980,1.980,93.069,0.0,2.970,0.0,117137408.0,22552576.0,142561280.0,1477615616.0,2150448.0,141784.0
05-11 16:41:30,1.0,3.0,94.0,0.0,2.0,0.0,117104640.0,22552576.0,142561280.0,1477648384.0,2107921.0,139172.0
05-11 16:41:31,2.0,2.0,75.0,19.0,2.0,0.0,117096448.0,22560768.0,142561280.0,1477648384.0,2107772.0,139342.0
05-11 16:41:32,1.010,3.030,93.939,0.0,2.020,0.0,117096448.0,22560768.0,142561280.0,1477648384.0,2113511.0,139342.0
05-11 16:41:33,2.0,2.0,94.0,0.0,2.0,0.0,117096448.0,22560768.0,142561280.0,1477648384.0,2119089.0,139712.0
05-11 16:41:34,0.990,2.970,94.059,0.0,1.980,0.0,117096448.0,22560768.0,142561280.0,1477648384.0,2126955.0,140230.0
05-11 16:41:35,2.0,2.0,94.0,0.0,2.0,0.0,117096448.0,22560768.0,142561280.0,1477648384.0,2148200.0,141266.0
05-11 16:41:36,1.010,2.020,94.949,0.0,2.020,0.0,117096448.0,22560768.0,142561280.0,1477648384.0,2098947.0,138750.0
05-11 16:41:37,1.961,2.941,71.569,21.569,1.961,0.0,117088256.0,22568960.0,142561280.0,1477648384.0,2156130.0,142154.0
05-11 16:41:38,1.010,2.020,94.949,0.0,2.020,0.0,117088256.0,22568960.0,142561280.0,1477648384.0,2101296.0,138720.0
05-11 16:41:39,1.010,2.020,94.949,0.0,2.020,0.0,117121024.0,22568960.0,142561280.0,1477615616.0,2133712.0,140304.0
05-11 16:41:40,1.980,2.970,93.069,0.0,1.980,0.0,117088256.0,22568960.0,142561280.0,1477648384.0,2123579.0,140008.0
05-11 16:41:41,1.010,2.020,94.949,0.0,2.020,0.0,117088256.0,22568960.0,142561280.0,1477648384.0,2116207.0,140979.0
05-11 16:41:42,1.961,2.941,92.157,0.0,2.941,0.0,117121024.0,22568960.0,142561280.0,1477615616.0,2112381.0,139268.0
05-11 16:41:43,2.0,2.0,79.0,15.0,2.0,0.0,117084160.0,22577152.0,142557184.0,1477648384.0,2110105.0,138750.0
05-11 16:41:44,1.020,2.041,95.918,0.0,1.020,0.0,117108736.0,22577152.0,142565376.0,1477615616.0,2105642.0,139194.0
05-11 16:41:45,0.990,2.970,94.059,0.0,1.980,0.0,117075968.0,22577152.0,142565376.0,1477648384.0,2132535.0,140600.0
05-11 16:41:46,2.0,2.0,94.0,0.0,2.0,0.0,117108736.0,22577152.0,142565376.0,1477615616.0,2175266.0,143338.0
05-11 16:41:47,1.010,2.020,94.949,0.0,2.020,0.0,117075968.0,22577152.0,142565376.0,1477648384.0,2132449.0,140304.0
05-11 16:41:48,1.980,2.970,93.069,0.0,1.980,0.0,117075968.0,22577152.0,142565376.0,1477648384.0,2132551.0,140600.0
05-11 16:41:49,1.010,2.020,89.899,5.051,2.020,0.0,117075968.0,22585344.0,142557184.0,1477648384.0,2072995.0,136678.0
05-11 16:41:50,1.0,3.0,94.0,0.0,2.0,0.0,117067776.0,22585344.0,142565376.0,1477648384.0,2088834.0,137714.0
05-11 16:41:51,2.0,2.0,94.0,0.0,2.0,0.0,117067776.0,22585344.0,142565376.0,1477648384.0,2167279.0,142894.0
05-11 16:41:52,1.0,2.0,94.0,0.0,3.0,0.0,117067776.0,22585344.0,142565376.0,1477648384.0,2171808.0,143190.0
05-11 16:41:53,1.980,2.970,93.069,0.0,1.980,0.0,117067776.0,22585344.0,142565376.0,1477648384.0,2176330.0,143856.0
05-11 16:41:54,1.010,2.020,94.949,0.0,2.020,0.0,117067776.0,22585344.0,142565376.0,1477648384.0,2112213.0,139268.0
05-11 16:41:55,1.980,2.970,86.139,6.931,1.980,0.0,117059584.0,22593536.0,142565376.0,1477648384.0,2112301.0,139322.0
05-11 16:41:56,1.010,2.020,94.949,0.0,2.020,0.0,117059584.0,22593536.0,142565376.0,1477648384.0,2094400.0,137768.0
05-11 16:41:57,2.0,2.0,94.0,0.0,2.0,0.0,117092352.0,22593536.0,142565376.0,1477615616.0,2105603.0,139194.0
05-11 16:41:58,1.0,3.0,94.0,0.0,2.0,0.0,117059584.0,22593536.0,142565376.0,1477648384.0,2148358.0,141562.0
05-11 16:41:59,2.0,3.0,93.0,0.0,2.0,0.0,117964800.0,22593536.0,142565376.0,1476743168.0,2040830.0,135997.0
05-11 16:42:00,2.0,2.0,94.0,0.0,2.0,0.0,117960704.0,22593536.0,142569472.0,1476743168.0,2084495.0,139010.0
05-11 16:42:01,1.010,2.020,92.929,2.020,2.020,0.0,118087680.0,22601728.0,142561280.0,1476616192.0,2137450.0,141299.0
05-11 16:42:02,1.980,2.970,93.069,0.0,1.980,0.0,118079488.0,22601728.0,142569472.0,1476616192.0,2100019.0,138454.0
05-11 16:42:03,1.0,2.0,95.0,0.0,2.0,0.0,118079488.0,22601728.0,142569472.0,1476616192.0,2101076.0,138528.0
05-11 16:42:04,2.0,2.0,94.0,0.0,2.0,0.0,118112256.0,22601728.0,142569472.0,1476583424.0,2146015.0,141488.0
05-11 16:42:05,1.0,3.0,94.0,0.0,2.0,0.0,118079488.0,22601728.0,142569472.0,1476616192.0,2096731.0,138340.0
05-11 16:42:06,2.0,2.0,94.0,0.0,2.0,0.0,118112256.0,22601728.0,142569472.0,1476583424.0,2135345.0,141954.0
05-11 16:42:07,1.010,2.020,87.879,7.071,2.020,0.0,118071296.0,22609920.0,142569472.0,1476616192.0,2115685.0,139490.0
