"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms6",,,,"User:","tivan"
"Cmdline:","dstat --time --cpu --mem --net --output report.csv",,,,"Date:","05 Nov 2017 14:42:46 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"net/total",
05-11 14:46:01,4.0,6.0,85.0,0.0,5.0,0.0,116457472.0,15069184.0,141049856.0,1487290368.0,5499666.0,362600.0
05-11 14:46:02,4.040,6.061,84.848,0.0,5.051,0.0,116457472.0,15069184.0,141049856.0,1487290368.0,5480652.0,361490.0
05-11 14:46:03,4.040,6.061,84.848,0.0,5.051,0.0,116490240.0,15069184.0,141049856.0,1487257600.0,5632071.0,371184.0
05-11 14:46:04,4.902,6.863,82.353,0.0,5.882,0.0,116457472.0,15069184.0,141049856.0,1487290368.0,5718508.0,377178.0
05-11 14:46:05,4.040,6.061,84.848,0.0,5.051,0.0,116457472.0,15069184.0,141049856.0,1487290368.0,5582725.0,368076.0
05-11 14:46:06,4.0,6.0,64.0,21.0,5.0,0.0,116449280.0,15077376.0,141049856.0,1487290368.0,5397696.0,355940.0
05-11 14:46:07,5.0,6.0,84.0,0.0,5.0,0.0,116449280.0,15077376.0,141049856.0,1487290368.0,5666974.0,373552.0
05-11 14:46:08,3.960,6.931,83.168,0.0,5.941,0.0,116449280.0,15077376.0,141049856.0,1487290368.0,5650175.0,372442.0
05-11 14:46:09,4.082,6.122,84.694,0.0,5.102,0.0,116449280.0,15077376.0,141049856.0,1487290368.0,5653461.0,372960.0
05-11 14:46:10,4.950,6.931,83.168,0.0,4.950,0.0,116449280.0,15077376.0,141049856.0,1487290368.0,5812928.0,382950.0
05-11 14:46:11,4.040,6.061,84.848,0.0,5.051,0.0,116449280.0,15077376.0,141049856.0,1487290368.0,5733295.0,378046.0
05-11 14:46:12,4.0,6.0,81.0,3.0,6.0,0.0,116449280.0,15085568.0,141041664.0,1487290368.0,5317189.0,351953.0
05-11 14:46:13,3.960,6.931,83.168,0.0,5.941,0.0,116441088.0,15085568.0,141049856.0,1487290368.0,5309894.0,350094.0
05-11 14:46:14,4.040,6.061,84.848,0.0,5.051,0.0,116441088.0,15085568.0,141049856.0,1487290368.0,5431150.0,357790.0
05-11 14:46:15,4.950,5.941,84.158,0.0,4.950,0.0,116441088.0,15085568.0,141049856.0,1487290368.0,5411006.0,356902.0
05-11 14:46:16,4.040,6.061,84.848,0.0,5.051,0.0,116473856.0,15085568.0,141049856.0,1487257600.0,5440211.0,358530.0
05-11 14:46:17,4.950,6.931,82.178,0.0,5.941,0.0,116441088.0,15085568.0,141049856.0,1487290368.0,5364959.0,354150.0
05-11 14:46:18,4.040,6.061,72.727,12.121,5.051,0.0,116441088.0,15093760.0,141049856.0,1487282176.0,5360708.0,353342.0
05-11 14:46:19,4.950,6.931,82.178,0.0,5.941,0.0,116441088.0,15093760.0,141049856.0,1487282176.0,5507521.0,363266.0
05-11 14:46:20,4.040,7.071,83.838,0.0,5.051,0.0,116441088.0,15093760.0,141049856.0,1487282176.0,5877904.0,387538.0
05-11 14:46:21,5.0,6.0,83.0,0.0,6.0,0.0,116473856.0,15093760.0,141049856.0,1487249408.0,5675914.0,374070.0
05-11 14:46:22,3.960,6.931,83.168,0.0,5.941,0.0,116473856.0,15093760.0,141049856.0,1487249408.0,5507418.0,363118.0
05-11 14:46:23,4.040,6.061,84.848,0.0,5.051,0.0,116441088.0,15093760.0,141049856.0,1487282176.0,5317924.0,350760.0
05-11 14:46:24,4.950,5.941,75.248,7.921,5.941,0.0,116441088.0,15101952.0,141041664.0,1487282176.0,5445851.0,359196.0
05-11 14:46:25,5.051,6.061,83.838,0.0,5.051,0.0,116432896.0,15101952.0,141049856.0,1487282176.0,5443683.0,358662.0
05-11 14:46:26,5.0,7.0,82.0,0.0,6.0,0.0,116817920.0,15101952.0,141053952.0,1486893056.0,5621202.0,370691.0
05-11 14:46:27,4.0,7.0,83.0,0.0,6.0,0.0,117202944.0,15101952.0,141058048.0,1486503936.0,5527346.0,367470.0
05-11 14:46:28,5.0,6.0,83.0,0.0,6.0,0.0,117583872.0,15101952.0,141058048.0,1486123008.0,5267843.0,347730.0
05-11 14:46:29,5.0,7.0,83.0,0.0,5.0,0.0,117067776.0,15101952.0,141058048.0,1486639104.0,5707951.0,376992.0
05-11 14:46:30,4.040,6.061,74.747,9.091,6.061,0.0,117063680.0,15110144.0,141045760.0,1486647296.0,5468355.0,360298.0
05-11 14:46:31,0.990,0.990,97.030,0.0,0.990,0.0,117055488.0,15110144.0,141053952.0,1486647296.0,441152.0,29700.0
05-11 14:46:32,0.0,0.0,100.0,0.0,0.0,0.0,117055488.0,15110144.0,141053952.0,1486647296.0,0.0,0.0
05-11 14:46:33,6.931,13.861,65.347,0.0,13.861,0.0,117022720.0,15110144.0,141053952.0,1486680064.0,13896825.0,918544.0
05-11 14:46:34,11.111,17.172,52.525,0.0,19.192,0.0,116989952.0,15110144.0,141053952.0,1486712832.0,17826777.0,1176822.0
05-11 14:46:35,9.901,15.842,55.446,0.0,18.812,0.0,117022720.0,15110144.0,141053952.0,1486680064.0,18248894.0,1201686.0
05-11 14:46:36,12.121,16.162,41.414,9.091,21.212,0.0,116989952.0,15114240.0,141049856.0,1486712832.0,17750106.0,1171790.0
05-11 14:46:37,10.0,20.0,51.0,0.0,19.0,0.0,117051392.0,15114240.0,141053952.0,1486647296.0,17976535.0,1184083.0
05-11 14:46:38,11.881,16.832,49.505,0.0,21.782,0.0,117018624.0,15114240.0,141053952.0,1486680064.0,17388827.0,1146482.0
05-11 14:46:39,11.224,18.367,50.0,0.0,20.408,0.0,116985856.0,15114240.0,141053952.0,1486712832.0,17992540.0,1189180.0
05-11 14:46:40,10.891,17.822,51.485,0.0,19.802,0.0,117018624.0,15114240.0,141053952.0,1486680064.0,17949360.0,1184888.0
05-11 14:46:41,12.0,16.0,54.0,0.0,18.0,0.0,117018624.0,15114240.0,141053952.0,1486680064.0,18382544.0,1209752.0
05-11 14:46:42,12.121,18.182,46.465,2.020,21.212,0.0,117018624.0,15114240.0,141053952.0,1486680064.0,18095620.0,1195248.0
05-11 14:46:43,12.871,16.832,47.525,0.0,22.772,0.0,116985856.0,15114240.0,141053952.0,1486712832.0,17427631.0,1149052.0
05-11 14:46:44,11.111,17.172,52.525,0.0,19.192,0.0,116985856.0,15114240.0,141053952.0,1486712832.0,18627389.0,1227364.0
05-11 14:46:45,12.0,18.0,47.0,0.0,23.0,0.0,116985856.0,15114240.0,141053952.0,1486712832.0,17649291.0,1162910.0
05-11 14:46:46,12.121,18.182,50.505,0.0,19.192,0.0,117018624.0,15114240.0,141053952.0,1486680064.0,18005263.0,1188366.0
05-11 14:46:47,12.0,17.0,51.0,0.0,20.0,0.0,117051392.0,15114240.0,141053952.0,1486647296.0,18091598.0,1190808.0
05-11 14:46:48,9.804,18.627,46.078,6.863,18.627,0.0,116985856.0,15114240.0,141053952.0,1486712832.0,18030553.0,1189550.0
05-11 14:46:49,12.0,17.0,52.0,0.0,19.0,0.0,116985856.0,15114240.0,141053952.0,1486712832.0,18230331.0,1201908.0
05-11 14:46:50,12.121,17.172,49.495,0.0,21.212,0.0,117018624.0,15114240.0,141053952.0,1486680064.0,17662123.0,1165944.0
05-11 14:46:51,10.0,18.0,53.0,0.0,19.0,0.0,116985856.0,15114240.0,141053952.0,1486712832.0,17906703.0,1179116.0
05-11 14:46:52,12.0,18.0,50.0,0.0,20.0,0.0,116985856.0,15114240.0,141053952.0,1486712832.0,18259160.0,1204572.0
05-11 14:46:53,13.0,17.0,51.0,0.0,19.0,0.0,117018624.0,15114240.0,141053952.0,1486680064.0,17959443.0,1182594.0
05-11 14:46:54,11.0,16.0,49.0,4.0,20.0,0.0,117051392.0,15114240.0,141053952.0,1486647296.0,18387020.0,1213008.0
05-11 14:46:55,12.0,17.0,48.0,0.0,23.0,0.0,116985856.0,15114240.0,141053952.0,1486712832.0,17918872.0,1180670.0
05-11 14:46:56,12.871,14.851,51.485,0.0,20.792,0.0,116985856.0,15114240.0,141053952.0,1486712832.0,17356607.0,1146556.0
05-11 14:46:57,12.121,16.162,56.566,0.0,15.152,0.0,117051392.0,15114240.0,141053952.0,1486647296.0,18421084.0,1213134.0
05-11 14:46:58,11.0,16.0,55.0,0.0,18.0,0.0,117018624.0,15114240.0,141053952.0,1486680064.0,18557860.0,1224400.0
05-11 14:46:59,12.0,18.0,48.0,0.0,22.0,0.0,116985856.0,15114240.0,141053952.0,1486712832.0,17849535.0,1176822.0
05-11 14:47:00,10.0,19.0,41.0,8.0,22.0,0.0,116985856.0,15114240.0,141053952.0,1486712832.0,17590419.0,1159654.0
05-11 14:47:01,11.0,17.0,52.0,0.0,20.0,0.0,117018624.0,15114240.0,141053952.0,1486680064.0,18632806.0,1228602.0
05-11 14:47:02,12.0,17.0,51.0,0.0,20.0,0.0,116981760.0,15114240.0,141058048.0,1486712832.0,17862341.0,1179495.0
05-11 14:47:03,12.0,16.0,52.0,0.0,20.0,0.0,116981760.0,15114240.0,141058048.0,1486712832.0,17902036.0,1178820.0
05-11 14:47:04,12.121,16.162,48.485,0.0,23.232,0.0,117047296.0,15114240.0,141058048.0,1486647296.0,17438330.0,1149738.0
05-11 14:47:05,11.0,17.0,56.0,0.0,16.0,0.0,117014528.0,15114240.0,141058048.0,1486680064.0,18890545.0,1246234.0
05-11 14:47:06,12.0,15.0,53.0,0.0,20.0,0.0,116981760.0,15114240.0,141058048.0,1486712832.0,18244344.0,1202870.0
05-11 14:47:07,10.204,20.408,43.878,4.082,21.429,0.0,116981760.0,15114240.0,141058048.0,1486712832.0,17205093.0,1134346.0
05-11 14:47:08,10.891,16.832,50.495,0.0,21.782,0.0,116981760.0,15114240.0,141058048.0,1486712832.0,17911009.0,1180892.0
05-11 14:47:09,11.0,17.0,51.0,0.0,21.0,0.0,116981760.0,15114240.0,141058048.0,1486712832.0,17984266.0,1186442.0
05-11 14:47:10,11.111,14.141,55.556,0.0,19.192,0.0,116981760.0,15114240.0,141058048.0,1486712832.0,18303715.0,1206792.0
05-11 14:47:11,12.871,15.842,52.475,0.0,18.812,0.0,117047296.0,15114240.0,141058048.0,1486647296.0,18698971.0,1231138.0
05-11 14:47:12,11.0,18.0,41.0,8.0,22.0,0.0,116981760.0,15114240.0,141058048.0,1486712832.0,17964987.0,1183926.0
05-11 14:47:13,14.0,17.0,48.0,0.0,21.0,0.0,117014528.0,15114240.0,141058048.0,1486680064.0,18055585.0,1191918.0
05-11 14:47:14,12.0,18.0,48.0,0.0,22.0,0.0,117014528.0,15114240.0,141058048.0,1486680064.0,17870265.0,1176802.0
05-11 14:47:15,11.0,20.0,48.0,0.0,21.0,0.0,116981760.0,15114240.0,141058048.0,1486712832.0,18160187.0,1197320.0
05-11 14:47:16,10.101,17.172,56.566,0.0,16.162,0.0,117014528.0,15114240.0,141058048.0,1486680064.0,19418726.0,1280348.0
05-11 14:47:17,11.881,17.822,52.475,0.0,17.822,0.0,117080064.0,15114240.0,141058048.0,1486614528.0,17746121.0,1169940.0
05-11 14:47:18,10.0,16.0,52.0,2.0,20.0,0.0,117014528.0,15114240.0,141058048.0,1486680064.0,18712689.0,1235208.0
05-11 14:47:19,10.101,16.162,54.545,0.0,19.192,0.0,116981760.0,15114240.0,141058048.0,1486712832.0,18444606.0,1216096.0
05-11 14:47:20,12.0,19.0,46.0,0.0,23.0,0.0,116981760.0,15114240.0,141058048.0,1486712832.0,17517264.0,1153438.0
05-11 14:47:21,11.881,18.812,52.475,0.0,16.832,0.0,117014528.0,15114240.0,141058048.0,1486680064.0,18070288.0,1191400.0
05-11 14:47:22,11.111,18.182,53.535,0.0,17.172,0.0,116981760.0,15114240.0,141058048.0,1486712832.0,18913575.0,1247714.0
05-11 14:47:23,11.0,18.0,54.0,0.0,17.0,0.0,116981760.0,15114240.0,141058048.0,1486712832.0,18409836.0,1215228.0
05-11 14:47:24,11.0,17.0,55.0,0.0,17.0,0.0,117014528.0,15114240.0,141058048.0,1486680064.0,18517442.0,1220112.0
05-11 14:47:25,11.111,16.162,53.535,0.0,19.192,0.0,117014528.0,15114240.0,141058048.0,1486680064.0,18407280.0,1213600.0
05-11 14:47:26,10.891,14.851,56.436,0.0,17.822,0.0,117014528.0,15114240.0,141058048.0,1486680064.0,17568976.0,1158322.0
05-11 14:47:27,11.111,17.172,52.525,0.0,19.192,0.0,117047296.0,15114240.0,141058048.0,1486647296.0,18203219.0,1199771.0
05-11 14:47:28,10.891,16.832,53.465,0.0,18.812,0.0,117014528.0,15114240.0,141058048.0,1486680064.0,17912016.0,1183186.0
05-11 14:47:29,11.111,17.172,48.485,0.0,23.232,0.0,116981760.0,15114240.0,141058048.0,1486712832.0,17451661.0,1150626.0
05-11 14:47:30,10.891,15.842,51.485,0.0,21.782,0.0,116981760.0,15114240.0,141058048.0,1486712832.0,18173867.0,1196728.0
05-11 14:47:31,11.0,17.0,43.0,10.0,19.0,0.0,116981760.0,15114240.0,141058048.0,1486712832.0,18310319.0,1207310.0
05-11 14:47:32,12.0,16.0,51.0,0.0,21.0,0.0,116981760.0,15114240.0,141058048.0,1486712832.0,18001888.0,1186812.0
05-11 14:47:33,2.970,4.950,89.109,0.0,2.970,0.0,116981760.0,15114240.0,141058048.0,1486712832.0,4907355.0,326618.0
05-11 14:47:34,0.0,0.0,100.0,0.0,0.0,0.0,116981760.0,15114240.0,141058048.0,1486712832.0,0.0,0.0
05-11 14:47:35,0.0,0.990,99.010,0.0,0.0,0.0,116981760.0,15114240.0,141058048.0,1486712832.0,120.0,54.0
05-11 14:47:36,0.0,0.0,97.980,2.020,0.0,0.0,116981760.0,15114240.0,141058048.0,1486712832.0,0.0,0.0
05-11 14:47:37,0.0,0.0,100.0,0.0,0.0,0.0,116977664.0,15114240.0,141062144.0,1486712832.0,0.0,0.0
05-11 14:47:38,7.921,12.871,67.327,0.0,11.881,0.0,117043200.0,15114240.0,141062144.0,1486647296.0,16050745.0,1059810.0
05-11 14:47:39,10.101,15.152,58.586,0.0,16.162,0.0,117010432.0,15114240.0,141062144.0,1486680064.0,19175734.0,1266510.0
05-11 14:47:40,10.0,17.0,55.0,0.0,18.0,0.0,117010432.0,15114240.0,141062144.0,1486680064.0,18425074.0,1213378.0
05-11 14:47:41,10.0,16.0,56.0,0.0,18.0,0.0,117010432.0,15114240.0,141062144.0,1486680064.0,18661703.0,1229584.0
05-11 14:47:42,9.901,18.812,54.455,0.990,15.842,0.0,116977664.0,15114240.0,141062144.0,1486712832.0,18748092.0,1238316.0
05-11 14:47:43,10.101,16.162,55.556,0.0,18.182,0.0,117010432.0,15114240.0,141062144.0,1486680064.0,18686368.0,1230546.0
05-11 14:47:44,11.0,15.0,55.0,0.0,19.0,0.0,117043200.0,15114240.0,141062144.0,1486647296.0,18462275.0,1217966.0
05-11 14:47:45,10.0,18.0,57.0,0.0,15.0,0.0,116977664.0,15114240.0,141062144.0,1486712832.0,18886841.0,1245198.0
05-11 14:47:46,11.0,17.0,56.0,0.0,16.0,0.0,117010432.0,15114240.0,141062144.0,1486680064.0,18406172.0,1213526.0
05-11 14:47:47,10.784,16.667,56.863,0.0,15.686,0.0,117010432.0,15114240.0,141062144.0,1486680064.0,19215642.0,1267620.0
05-11 14:47:48,11.224,17.347,44.898,11.224,15.306,0.0,117010432.0,15114240.0,141062144.0,1486680064.0,18938330.0,1247566.0
05-11 14:47:49,10.0,15.0,57.0,0.0,18.0,0.0,116977664.0,15114240.0,141062144.0,1486712832.0,18472156.0,1218928.0
05-11 14:47:50,11.111,15.152,59.596,0.0,14.141,0.0,117010432.0,15114240.0,141062144.0,1486680064.0,18493499.0,1218558.0
05-11 14:47:51,9.0,16.0,60.0,0.0,15.0,0.0,117010432.0,15114240.0,141062144.0,1486680064.0,18325222.0,1207512.0
05-11 14:47:52,9.901,16.832,55.446,0.0,17.822,0.0,116977664.0,15114240.0,141062144.0,1486712832.0,18820797.0,1240166.0
05-11 14:47:53,11.0,17.0,55.0,0.0,17.0,0.0,117043200.0,15114240.0,141062144.0,1486647296.0,18569208.0,1226263.0
05-11 14:47:54,11.0,15.0,54.0,2.0,18.0,0.0,116977664.0,15114240.0,141062144.0,1486712832.0,18380610.0,1213156.0
05-11 14:47:55,9.0,16.0,59.0,0.0,16.0,0.0,116977664.0,15114240.0,141062144.0,1486712832.0,18325455.0,1206422.0
05-11 14:47:56,12.0,15.0,57.0,0.0,16.0,0.0,116977664.0,15114240.0,141062144.0,1486712832.0,18989778.0,1252302.0
05-11 14:47:57,10.0,17.0,58.0,0.0,15.0,0.0,116977664.0,15114240.0,141062144.0,1486712832.0,18637425.0,1228992.0
05-11 14:47:58,10.0,15.0,58.0,0.0,17.0,0.0,116977664.0,15114240.0,141062144.0,1486712832.0,18569103.0,1225568.0
05-11 14:47:59,10.0,18.0,55.0,0.0,17.0,0.0,117043200.0,15114240.0,141062144.0,1486647296.0,18982812.0,1249342.0
05-11 14:48:00,10.0,16.0,56.0,0.0,18.0,0.0,117010432.0,15114240.0,141062144.0,1486680064.0,17814501.0,1176748.0
05-11 14:48:01,12.0,16.0,47.0,7.0,18.0,0.0,116977664.0,15114240.0,141062144.0,1486712832.0,18732042.0,1234394.0
05-11 14:48:02,12.121,15.152,55.556,0.0,17.172,0.0,116977664.0,15114240.0,141062144.0,1486712832.0,18263434.0,1204424.0
05-11 14:48:03,9.901,17.822,53.465,0.0,18.812,0.0,117010432.0,15114240.0,141062144.0,1486680064.0,18246982.0,1201834.0
05-11 14:48:04,11.0,17.0,52.0,0.0,20.0,0.0,116977664.0,15114240.0,141062144.0,1486712832.0,18294117.0,1206920.0
05-11 14:48:05,10.0,14.0,60.0,0.0,16.0,0.0,117010432.0,15114240.0,141062144.0,1486680064.0,18118867.0,1193102.0
05-11 14:48:06,9.091,16.162,54.545,2.020,18.182,0.0,117010432.0,15114240.0,141062144.0,1486680064.0,17937125.0,1184814.0
05-11 14:48:07,10.0,16.0,55.0,0.0,19.0,0.0,117010432.0,15114240.0,141062144.0,1486680064.0,18235309.0,1201538.0
05-11 14:48:08,11.0,17.0,53.0,0.0,19.0,0.0,116977664.0,15114240.0,141062144.0,1486712832.0,17994039.0,1187108.0
05-11 14:48:09,12.0,16.0,56.0,0.0,16.0,0.0,117043200.0,15114240.0,141062144.0,1486647296.0,18560194.0,1222924.0
05-11 14:48:10,11.0,16.0,57.0,0.0,16.0,0.0,117010432.0,15114240.0,141062144.0,1486680064.0,18646318.0,1229288.0
05-11 14:48:11,9.091,16.162,56.566,0.0,18.182,0.0,117010432.0,15114240.0,141062144.0,1486680064.0,17756155.0,1170828.0
05-11 14:48:12,9.901,16.832,50.495,3.960,18.812,0.0,117010432.0,15114240.0,141062144.0,1486680064.0,18144416.0,1194804.0
05-11 14:48:13,11.0,17.0,57.0,0.0,15.0,0.0,116973568.0,15114240.0,141066240.0,1486712832.0,18209928.0,1201390.0
05-11 14:48:14,11.0,17.0,56.0,0.0,16.0,0.0,117006336.0,15114240.0,141066240.0,1486680064.0,18182351.0,1197986.0
05-11 14:48:15,9.091,16.162,55.556,0.0,19.192,0.0,117006336.0,15114240.0,141066240.0,1486680064.0,18470065.0,1219964.0
05-11 14:48:16,10.891,15.842,56.436,0.0,16.832,0.0,117006336.0,15114240.0,141066240.0,1486680064.0,18314999.0,1205312.0
05-11 14:48:17,9.091,15.152,58.586,0.0,17.172,0.0,117006336.0,15114240.0,141066240.0,1486680064.0,18045643.0,1191306.0
05-11 14:48:18,10.101,16.162,44.444,12.121,17.172,0.0,116973568.0,15114240.0,141066240.0,1486712832.0,18153741.0,1196589.0
05-11 14:48:19,10.891,16.832,52.475,1.980,17.822,0.0,117006336.0,15114240.0,141066240.0,1486680064.0,18135559.0,1197838.0
05-11 14:48:20,12.871,17.822,48.515,0.0,20.792,0.0,117006336.0,15114240.0,141066240.0,1486680064.0,17548295.0,1155436.0
05-11 14:48:21,10.0,17.0,56.0,0.0,17.0,0.0,117039104.0,15114240.0,141066240.0,1486647296.0,19026129.0,1253708.0
05-11 14:48:22,10.101,15.152,60.606,0.0,14.141,0.0,117006336.0,15114240.0,141066240.0,1486680064.0,18941888.0,1249564.0
05-11 14:48:23,9.0,17.0,56.0,0.0,18.0,0.0,116973568.0,15114240.0,141066240.0,1486712832.0,18120908.0,1196210.0
05-11 14:48:24,10.0,18.0,53.0,0.0,19.0,0.0,116973568.0,15114240.0,141066240.0,1486712832.0,18413013.0,1212490.0
05-11 14:48:25,10.0,16.0,57.0,4.0,13.0,0.0,117039104.0,15114240.0,141066240.0,1486647296.0,18742803.0,1234986.0
05-11 14:48:26,10.891,16.832,51.485,0.0,20.792,0.0,117006336.0,15114240.0,141066240.0,1486680064.0,18189331.0,1199318.0
05-11 14:48:27,11.0,18.0,55.0,0.0,16.0,0.0,116973568.0,15114240.0,141066240.0,1486712832.0,18498348.0,1221000.0
05-11 14:48:28,10.101,17.172,56.566,0.0,16.162,0.0,117006336.0,15114240.0,141066240.0,1486680064.0,18254913.0,1202056.0
05-11 14:48:29,10.891,15.842,55.446,0.0,17.822,0.0,117006336.0,15114240.0,141066240.0,1486680064.0,19179702.0,1264734.0
05-11 14:48:30,10.101,16.162,56.566,0.0,17.172,0.0,116973568.0,15114240.0,141066240.0,1486712832.0,18458616.0,1217522.0
05-11 14:48:31,11.0,16.0,53.0,1.0,19.0,0.0,116973568.0,15114240.0,141066240.0,1486712832.0,18371125.0,1211232.0
05-11 14:48:32,10.0,16.0,57.0,0.0,17.0,0.0,116973568.0,15114240.0,141066240.0,1486712832.0,18631708.0,1227660.0
05-11 14:48:33,12.0,16.0,55.0,0.0,17.0,0.0,116973568.0,15114240.0,141066240.0,1486712832.0,17976080.0,1187404.0
05-11 14:48:34,11.0,17.0,54.0,0.0,18.0,0.0,117006336.0,15114240.0,141066240.0,1486680064.0,18378908.0,1211602.0
05-11 14:48:35,9.091,14.141,59.596,0.0,17.172,0.0,117006336.0,15114240.0,141066240.0,1486680064.0,18259855.0,1201834.0
05-11 14:48:36,10.891,16.832,55.446,0.0,16.832,0.0,116973568.0,15114240.0,141066240.0,1486712832.0,17783892.0,1173270.0
05-11 14:48:37,9.0,12.0,57.0,10.0,12.0,0.0,117006336.0,15114240.0,141066240.0,1486680064.0,15765314.0,1038664.0
05-11 14:48:38,12.121,18.182,48.485,0.0,21.212,0.0,117133312.0,15114240.0,141066240.0,1486553088.0,17563035.0,1165538.0
05-11 14:48:39,10.891,15.842,51.485,0.0,21.782,0.0,117133312.0,15114240.0,141066240.0,1486553088.0,17921018.0,1180574.0
05-11 14:48:40,13.0,15.0,50.0,0.0,22.0,0.0,117100544.0,15114240.0,141066240.0,1486585856.0,17742528.0,1168756.0
05-11 14:48:41,11.111,15.152,55.556,0.0,18.182,0.0,117100544.0,15114240.0,141066240.0,1486585856.0,18974889.0,1252524.0
05-11 14:48:42,14.0,18.0,49.0,0.0,19.0,0.0,117166080.0,15114240.0,141066240.0,1486520320.0,18556240.0,1223294.0
05-11 14:48:43,10.0,17.0,47.0,2.0,24.0,0.0,117133312.0,15114240.0,141066240.0,1486553088.0,17585768.0,1161439.0
05-11 14:48:44,11.881,18.812,50.495,0.0,18.812,0.0,117133312.0,15114240.0,141066240.0,1486553088.0,18104337.0,1191400.0
05-11 14:48:45,11.224,17.347,48.980,0.0,22.449,0.0,117133312.0,15114240.0,141066240.0,1486553088.0,17199587.0,1134716.0
05-11 14:48:46,12.0,16.0,50.0,0.0,22.0,0.0,117100544.0,15114240.0,141066240.0,1486585856.0,16888794.0,1114958.0
05-11 14:48:47,10.784,16.667,53.922,0.0,18.627,0.0,117133312.0,15114240.0,141066240.0,1486553088.0,18383926.0,1209826.0
05-11 14:48:48,12.0,16.0,54.0,0.0,18.0,0.0,117129216.0,15114240.0,141070336.0,1486553088.0,18910285.0,1248232.0
05-11 14:48:49,11.111,16.162,53.535,0.0,19.192,0.0,117161984.0,15114240.0,141070336.0,1486520320.0,18141449.0,1195692.0
05-11 14:48:50,8.911,16.832,55.446,1.980,16.832,0.0,117096448.0,15114240.0,141070336.0,1486585856.0,18303577.0,1206422.0
05-11 14:48:51,10.204,14.286,58.163,0.0,17.347,0.0,117096448.0,15114240.0,141070336.0,1486585856.0,18629245.0,1229046.0
05-11 14:48:52,10.784,17.647,54.902,0.0,16.667,0.0,117129216.0,15114240.0,141070336.0,1486553088.0,19019930.0,1252598.0
05-11 14:48:53,11.224,18.367,51.020,0.0,19.388,0.0,117096448.0,15114240.0,141070336.0,1486585856.0,18173261.0,1199614.0
05-11 14:48:54,9.901,16.832,55.446,0.0,17.822,0.0,117096448.0,15114240.0,141070336.0,1486585856.0,18737343.0,1236096.0
05-11 14:48:55,11.0,16.0,53.0,0.0,20.0,0.0,117129216.0,15114240.0,141070336.0,1486553088.0,18257105.0,1202204.0
05-11 14:48:56,13.0,17.0,44.0,3.0,23.0,0.0,117096448.0,15114240.0,141070336.0,1486585856.0,16887616.0,1113404.0
05-11 14:48:57,12.245,17.347,50.0,0.0,20.408,0.0,117129216.0,15114240.0,141070336.0,1486553088.0,17777454.0,1172086.0
05-11 14:48:58,12.871,17.822,50.495,0.0,18.812,0.0,117096448.0,15114240.0,141070336.0,1486585856.0,18103510.0,1192998.0
05-11 14:48:59,11.881,17.822,49.505,0.0,20.792,0.0,117129216.0,15114240.0,141070336.0,1486553088.0,18125502.0,1195026.0
05-11 14:49:00,13.131,16.162,46.465,0.0,24.242,0.0,117129216.0,15114240.0,141070336.0,1486553088.0,17352085.0,1145520.0
05-11 14:49:01,12.0,17.0,51.0,0.0,20.0,0.0,117096448.0,15114240.0,141070336.0,1486585856.0,18083888.0,1191548.0
05-11 14:49:02,14.0,16.0,44.0,5.0,21.0,0.0,117129216.0,15114240.0,141070336.0,1486553088.0,17574759.0,1160172.0
05-11 14:49:03,10.891,16.832,50.495,0.0,21.782,0.0,117129216.0,15114240.0,141070336.0,1486553088.0,18012046.0,1187182.0
05-11 14:49:04,10.0,19.0,50.0,0.0,21.0,0.0,117129216.0,15114240.0,141070336.0,1486553088.0,18070705.0,1190290.0
05-11 14:49:05,12.121,15.152,53.535,0.0,19.192,0.0,117161984.0,15114240.0,141070336.0,1486520320.0,18588248.0,1224774.0
05-11 14:49:06,10.0,18.0,51.0,0.0,21.0,0.0,117096448.0,15114240.0,141070336.0,1486585856.0,17207390.0,1136196.0
05-11 14:49:07,10.0,17.0,54.0,0.0,19.0,0.0,117096448.0,15114240.0,141070336.0,1486585856.0,18131123.0,1194804.0
05-11 14:49:08,12.0,18.0,51.0,0.0,19.0,0.0,117096448.0,15114240.0,141070336.0,1486585856.0,18075372.0,1191779.0
05-11 14:49:09,11.0,18.0,47.0,1.0,23.0,0.0,117129216.0,15114240.0,141070336.0,1486553088.0,17340806.0,1145446.0
05-11 14:49:10,11.111,15.152,53.535,0.0,20.202,0.0,117096448.0,15114240.0,141070336.0,1486585856.0,17900376.0,1179486.0
05-11 14:49:11,10.891,17.822,49.505,0.0,21.782,0.0,117096448.0,15114240.0,141070336.0,1486585856.0,17589006.0,1158618.0
05-11 14:49:12,12.121,18.182,50.505,0.0,19.192,0.0,117096448.0,15114240.0,141070336.0,1486585856.0,17911987.0,1182742.0
05-11 14:49:13,12.0,17.0,52.0,0.0,19.0,0.0,117129216.0,15114240.0,141070336.0,1486553088.0,18507230.0,1218558.0
05-11 14:49:14,10.891,14.851,53.465,2.970,17.822,0.0,117096448.0,15114240.0,141070336.0,1486585856.0,18767544.0,1237502.0
05-11 14:49:15,11.881,15.842,51.485,0.0,20.792,0.0,117129216.0,15114240.0,141070336.0,1486553088.0,17510028.0,1153734.0
